,period,reporterCode,mirrorPrimaryValue,mirrorNetWgt,primaryValue,netWgt
13863,201804,842,"{484: 919659224.0, 24: 66823123.074, 76: 196386453.0, 31: 8050024.64, 251: 12.276, 360: 70418532.07, 218: 252085914.6, 780: 200.039, 124: 258996689.735, 826: 245568751.507, 380: 12989735.947, 764: 18823324.85, 170: 524579328.21, 579: 169609806.86}","{484: 1892802644.14, 24: 907015.0, 76: 497797708.0, 31: 15989600.0, 251: 25.265, 360: 152431000.0, 218: 602232000.0, 780: 37.0, 124: 533055730.167, 826: 471189600.0, 380: 33000000.0, 764: 35392400.0, 170: 1211860000.0, 579: 341134000.0}","{710: 62992345.0, 826: 398510328.0, 170: 67496095.0, 251: 89515197.0, 214: 20980294.0, 702: 46980702.0, 579: 53532303.0, 124: 844367853.0, 458: 63756262.0, 76: 16377585.0, 616: 13440000.0, 490: 256914773.0, 392: 30000000.0, 558: 13698238.0, 764: 52122831.0, 410: 176274560.0, 528: 267507895.0, 372: 40976487.0, 380: 160623921.0, 156: 726642488.0, 0: 3585170330.0, 620: 52200000.0, 784: 60325704.0, 699: 36184469.0, 208: 33750000.0}","{710: 166929330.0, 826: 1044793770.0, 170: 161903340.0, 251: 223805220.0, 214: 47655162.0, 702: 149398626.0, 579: 170233350.0, 124: 2053047750.0, 458: 158890926.0, 76: 39738075.0, 616: 35722530.0, 490: 574034520.0, 392: 79500000.0, 558: 43560435.0, 764: 165751140.0, 410: 479760240.0, 528: 693691560.0, 372: 87222153.0, 380: 419858580.0, 156: 1883253876.0, 0: 9155444031.0, 620: 138330000.0, 784: 147656781.0, 699: 83381667.0, 208: 107325000.0}"
13864,201805,842,"{288: 75108545.517, 24: 282341279.405, 31: 73355094.94, 76: 65233497.0, 84: 4119282.28, 170: 257874818.91, 124: 441968291.024, 484: 1284135925.0, 218: 409990593.33, 705: 24.77, 826: 70997543.707, 579: 45105701.263, 764: 74.99, 246: 1.182, 818: 28969912.653, 360: 106295508.01}","{288: 126176000.0, 24: 3760850.0, 31: 139727000.0, 76: 136884000.0, 84: 19978000.0, 170: 573612000.0, 124: 909639927.535, 484: 2642952749.066, 218: 912463000.0, 705: 0.0, 826: 138577000.0, 579: 77248000.0, 764: 75.0, 246: 2.0, 818: 59624615.118, 360: 211644300.0}","{702: 179552743.0, 579: 215215639.0, 620: 41788126.0, 558: 12450981.0, 616: 98823408.0, 214: 36698836.0, 0: 4155146684.0, 380: 299267994.0, 764: 26240084.0, 156: 677933146.0, 170: 106291979.0, 528: 130369449.0, 410: 319492124.0, 724: 91548390.0, 251: 47869369.0, 392: 77968529.0, 784: 122730831.0, 699: 270467506.0, 826: 378155883.0, 490: 166340607.0, 208: 33000000.0, 124: 822941060.0}","{702: 439040340.0, 579: 547124088.0, 620: 110738571.0, 558: 39594180.0, 616: 261882540.0, 214: 83358771.0, 0: 10188670233.0, 380: 815261370.0, 764: 83443518.0, 156: 1701005373.0, 170: 245383746.0, 528: 268985070.0, 410: 716306607.0, 724: 199801626.0, 251: 103245060.0, 392: 165315480.0, 784: 296422110.0, 699: 750305100.0, 826: 884505870.0, 490: 330602340.0, 208: 86924982.0, 124: 2059423491.0}"
13865,201806,842,"{218: 420969133.25, 579: 234163609.03, 76: 199314147.0, 31: 52222017.64, 360: 46814415.0, 826: 88783293.472, 170: 425749992.81, 643: 187242273.44, 764: 24.0, 484: 1540931661.0, 124: 396704137.024, 705: 11.7, 251: 11.678, 24: 140201983.112, 818: 61378890.928, 376: 123000.0}","{218: 959047000.0, 579: 441165000.0, 76: 412516300.0, 31: 90930700.0, 360: 93248500.0, 826: 155711000.0, 170: 943548000.0, 643: 346632000.0, 764: 24.0, 484: 3171478571.915, 124: 816479213.067, 705: 0.3, 251: 24.034, 24: 1897530.0, 818: 126327365.628, 376: 253153.254}","{156: 795114631.0, 251: 105478801.0, 764: 132174315.0, 784: 102323254.0, 410: 447170545.0, 579: 92519902.0, 699: 725517804.0, 392: 135739889.0, 826: 135885922.0, 170: 26976680.0, 528: 163871021.0, 76: 148002232.0, 702: 91364006.0, 490: 263824700.0, 124: 813418744.0, 558: 19453806.0, 724: 34091507.0, 0: 4592984032.0, 380: 360056273.0}","{156: 1838388369.0, 251: 234179970.0, 764: 333484851.0, 784: 252180360.0, 410: 1031748933.0, 579: 201192399.0, 699: 1660042680.0, 392: 325197612.0, 826: 299903415.0, 170: 85785906.0, 528: 415373190.0, 76: 330238230.0, 702: 246876597.0, 490: 557932590.0, 124: 2086266030.0, 558: 61386084.0, 724: 83393115.0, 0: 10870158702.0, 380: 826588371.0}"
13866,201807,842,"{76: 1047.0, 170: 400344891.81, 484: 1624322379.0, 764: 504.6, 643: 102309494.32, 24: 277618916.659, 218: 525541023.29, 826: 8429856.972, 124: 505363013.47, 398: 160130400.88, 705: 11.57, 579: 45721104.038, 458: 22263966.892, 780: 49.996, 818: 28974123.284, 360: 107358837.46}","{76: 24.0, 170: 880734000.0, 484: 3343109723.333, 764: 487.0, 643: 200120000.0, 24: 3861330.0, 218: 1093680000.0, 826: 13023600.0, 124: 1040116189.979, 398: 0.0, 705: 0.3, 579: 77300000.0, 458: 40966500.0, 780: 100.0, 818: 59633281.254, 360: 194937000.0}","{124: 1157243934.0, 604: 61039216.0, 826: 257754609.0, 458: 138470760.0, 156: 799563358.0, 0: 4782548932.0, 784: 182803061.0, 392: 180990850.0, 214: 24945895.0, 724: 96101566.0, 208: 60238435.0, 528: 194257051.0, 764: 145913705.0, 410: 492128391.0, 170: 38971300.0, 490: 453730231.0, 380: 282995717.0, 699: 215400853.0}","{124: 2880487407.0, 604: 129403104.0, 826: 700896486.0, 458: 333558150.0, 156: 1736273640.0, 0: 11369868672.0, 784: 413365020.0, 392: 440366400.0, 214: 79327962.0, 724: 240719640.0, 208: 182104290.0, 528: 459726240.0, 764: 382668162.0, 410: 1111937880.0, 170: 82915479.0, 490: 1038028002.0, 380: 654695220.0, 699: 503395590.0}"
13867,201808,842,"{218: 199824611.12, 96: 21649058.728, 68: 19758324.2, 764: 30.0, 124: 5588528043.338, 604: 15329513.06, 360: 101276173.53, 826: 209407298.462, 643: 56746992.12, 384: 78545046.19, 251: 11.548, 76: 485116003.0, 170: 425345661.26, 642: 100.32, 484: 1562332356.0, 579: 110320484.029, 24: 66957347.314, 398: 185723914.97}","{218: 470105000.0, 96: 39283000.0, 68: 37391400.0, 764: 30.0, 124: 11502065527.35, 604: 38574100.0, 360: 194085000.0, 826: 318897000.0, 643: 100067000.0, 384: 152041000.0, 251: 23.767, 76: 1047859600.0, 170: 971248000.0, 642: 0.0, 484: 3215524552.236, 579: 210236000.0, 24: 955497.0, 398: 0.0}","{392: 100427503.0, 170: 65300085.0, 764: 41423957.0, 784: 122616555.0, 36: 9926.0, 214: 33183382.0, 826: 333311305.0, 699: 377223883.0, 410: 528870616.0, 702: 68530604.0, 579: 103225262.0, 0: 3806302287.0, 380: 204799266.0, 124: 946012690.0, 372: 87202866.0, 76: 46083016.0, 528: 177996099.0, 490: 446808934.0, 858: 45375000.0, 458: 39645603.0, 724: 8800000.0, 300: 29455735.0}","{392: 246495951.0, 170: 170028558.0, 764: 87921912.0, 784: 299179170.0, 36: 24327.0, 214: 75373632.0, 826: 882104652.0, 699: 965659470.0, 410: 1314810750.0, 702: 153888627.0, 579: 293124291.0, 0: 9161503362.0, 380: 487576680.0, 124: 2127301863.0, 372: 187317900.0, 76: 103200063.0, 528: 439301100.0, 490: 977295726.0, 858: 131175000.0, 458: 98892753.0, 724: 27161652.0, 300: 93669285.0}"
13868,201809,842,"{642: 54.08, 484: 1537676044.0, 826: 152440119.106, 218: 410850125.82, 124: 160274810.732, 643: 55711272.55, 170: 277841020.19, 579: 53110161.372, 705: 23.23, 398: 96948085.07, 76: 460314661.0, 360: 59394342.0}","{642: 0.83, 484: 3164778002.503, 826: 255170000.0, 218: 887557000.0, 124: 329870649.504, 643: 100321000.0, 170: 557339000.0, 579: 77287000.0, 705: 0.6, 398: 0.0, 76: 989532300.0, 360: 112693900.0}","{410: 613870093.0, 214: 35554191.0, 528: 418749189.0, 458: 31348904.0, 44: 5400000.0, 380: 154813944.0, 826: 427289146.0, 724: 53459884.0, 372: 86201747.0, 702: 169010157.0, 76: 52587316.0, 764: 120831083.0, 699: 334672483.0, 490: 496754737.0, 392: 274961256.0, 208: 40360247.0, 0: 4082715550.0, 170: 39215631.0, 124: 727635542.0}","{410: 1389941430.0, 214: 80758803.0, 528: 922675410.0, 458: 71206719.0, 44: 18208044.0, 380: 452259600.0, 826: 986141850.0, 724: 111054663.0, 372: 180267840.0, 702: 429794490.0, 76: 113760366.0, 764: 252791397.0, 699: 803979366.0, 490: 1155208140.0, 392: 719751978.0, 208: 116677857.0, 0: 9611998062.0, 170: 80899359.0, 124: 1726620750.0}"
13869,201810,842,"{251: 229.675, 218: 386362263.81, 124: 4907474709.428, 170: 238951119.4, 76: 342853828.0, 643: 98223081.88, 826: 140194859.378, 579: 224564018.156, 484: 1463184431.0, 764: 14.53, 398: 19602883.87, 360: 52469907.0}","{251: 472.706, 218: 801814000.0, 124: 10100351155.784, 170: 510553000.0, 76: 772639715.0, 643: 182659000.0, 826: 230260300.0, 579: 399429000.0, 484: 3011462602.218, 764: 11.0, 398: 0.0, 360: 94696900.0}","{591: 40677349.0, 410: 973023629.0, 702: 34900415.0, 76: 98299301.0, 724: 88698844.0, 528: 352292736.0, 579: 75887060.0, 699: 406391942.0, 170: 43543500.0, 251: 46483994.0, 752: 56340488.0, 604: 32000000.0, 392: 334187417.0, 490: 273709155.0, 826: 421818068.0, 558: 12432310.0, 380: 239180025.0, 152: 32963680.0, 292: 31954536.0, 300: 81041113.0, 0: 4899796036.0, 124: 1078703604.0, 484: 17500000.0, 764: 127766870.0}","{591: 80105313.0, 410: 2043822570.0, 702: 110983272.0, 76: 195943014.0, 724: 224337870.0, 528: 790044129.0, 579: 172371900.0, 699: 1075749798.0, 170: 80155239.0, 251: 92664882.0, 752: 111468222.0, 604: 63600000.0, 392: 794567520.0, 490: 585531174.0, 826: 1015750830.0, 558: 39534714.0, 380: 623771787.0, 152: 66758694.0, 292: 92377728.0, 300: 207078420.0, 0: 11122170681.0, 124: 2306717304.0, 484: 55631397.0, 764: 293204904.0}"
13870,201811,842,"{76: 119318173.0, 124: 172930869.528, 643: 160487977.69, 780: 928.547, 218: 336653375.6, 826: 91313403.947, 398: 52356049.2, 170: 244344465.74, 764: 30.52, 579: 203753786.323, 288: 140272161.764, 784: 5.174, 251: 181.848}","{76: 302810600.0, 124: 355918799.653, 643: 291164000.0, 780: 1990.0, 218: 880622000.0, 826: 158817100.0, 398: 0.0, 170: 613171000.0, 764: 1.0, 579: 457187000.0, 288: 257914000.0, 784: 9.0, 251: 374.271}","{826: 366414848.0, 380: 91909674.0, 191: 37500000.0, 528: 583898480.0, 0: 4693790332.0, 251: 43200000.0, 702: 281747066.0, 579: 85234910.0, 558: 23206430.0, 276: 25196497.0, 764: 47300000.0, 76: 175040437.0, 214: 33950000.0, 152: 206464611.0, 124: 719315635.0, 410: 725827919.0, 484: 50507911.0, 170: 64813561.0, 392: 231078727.0, 44: 6234900.0, 208: 40066780.0, 458: 103883581.0, 372: 84941129.0, 490: 359796781.0, 604: 52000000.0, 699: 254260455.0}","{826: 901997460.0, 380: 206055891.0, 191: 99297567.0, 528: 1346914599.0, 0: 11450014689.0, 251: 97395927.0, 702: 797334120.0, 579: 201453795.0, 558: 63515730.0, 276: 55642209.0, 764: 155343000.0, 76: 395302461.0, 214: 83385483.0, 152: 468558690.0, 124: 1622207358.0, 410: 1877233659.0, 484: 111538182.0, 170: 178414377.0, 392: 648587235.0, 44: 13518975.0, 208: 109838313.0, 458: 262981866.0, 372: 196837230.0, 490: 870264717.0, 604: 127160409.0, 699: 559235436.0}"
13871,201812,842,"{31: 63279398.89, 170: 244299550.61, 218: 344921654.11, 642: 80.0, 288: 63384061.377, 124: 9255644.266, 579: 67723720.98, 398: 87701244.66, 643: 174153248.98, 826: 116176030.288, 780: 50.101, 76: 103833438.0}","{31: 81462800.0, 170: 744331000.0, 218: 1047720000.0, 642: 0.0, 288: 141460000.0, 124: 19049564.755, 579: 168247000.0, 398: 0.0, 643: 400081000.0, 826: 239747000.0, 780: 3.0, 76: 228388500.0}","{276: 37345000.0, 152: 42676522.0, 784: 66950000.0, 214: 27500000.0, 0: 4330494729.0, 372: 33600000.0, 124: 824971872.0, 764: 85990083.0, 208: 71969283.0, 156: 153099626.0, 410: 1103861144.0, 528: 399862073.0, 858: 46750000.0, 604: 24673198.0, 392: 114975000.0, 579: 29755000.0, 191: 35392500.0, 699: 363032636.0, 380: 35000000.0, 490: 219159694.0, 170: 21250000.0, 76: 35750000.0, 724: 36025000.0, 251: 61625000.0, 826: 459281098.0}","{276: 108225576.0, 152: 105634512.0, 784: 193945020.0, 214: 79367076.0, 0: 11783317008.0, 372: 97364445.0, 124: 2137936419.0, 764: 231253098.0, 208: 218197290.0, 156: 467157900.0, 410: 3044673510.0, 528: 1089150318.0, 858: 134345937.0, 604: 60354492.0, 392: 321669720.0, 579: 87301812.0, 191: 102235410.0, 699: 961107936.0, 380: 111261522.0, 490: 656493510.0, 170: 67503450.0, 76: 103041858.0, 724: 100320255.0, 251: 115901142.0, 826: 1188874800.0}"
13872,201901,842,"{124: 2802720658.046, 170: 353024411.81, 516: 0.721, 643: 142468579.59, 218: 303242631.67, 251: 1369.969, 705: 22.81, 76: 64943708.0, 826: 62199632.201, 320: 14794080.0, 764: 1229.95, 780: 22124232.195, 784: 40.223}","{124: 5983420168.829, 170: 987415000.0, 516: 4.0, 643: 394358000.0, 218: 834124000.0, 251: 844.0, 705: 0.6, 76: 176172600.0, 826: 130312000.0, 320: 43774500.0, 764: 1201.0, 780: 0.0, 784: 3.0}","{784: 25889883.0, 764: 301122594.0, 528: 839531761.0, 616: 39875000.0, 558: 20351397.0, 0: 4339114003.0, 699: 365009996.0, 214: 31183191.0, 410: 335216974.0, 76: 24750000.0, 826: 476929568.0, 724: 39872000.0, 710: 17875000.0, 440: 39471433.0, 591: 31860000.0, 372: 71201503.0, 392: 166803448.0, 152: 24573238.0, 380: 268086687.0, 276: 123935262.0, 251: 129134600.0, 604: 19826818.0, 579: 72836938.0, 490: 180196356.0, 170: 28870944.0, 124: 664709412.0}","{784: 74845275.0, 764: 834034500.0, 528: 2435358321.0, 616: 115275000.0, 558: 55076964.0, 0: 12692951874.0, 699: 1060501380.0, 214: 82635480.0, 410: 1051272225.0, 76: 78522309.0, 826: 1357791630.0, 724: 111300000.0, 710: 51671502.0, 440: 104599263.0, 591: 93810000.0, 372: 200346360.0, 392: 476085591.0, 152: 65119086.0, 380: 735752466.0, 276: 364542480.0, 251: 350701689.0, 604: 62681775.0, 579: 198469842.0, 490: 511138890.0, 170: 83463234.0, 124: 2137956612.0}"
13873,201902,842,"{218: 306829578.06, 251: 367.777, 124: 3276747294.528, 170: 298122095.87, 24: 58444034.788, 76: 156871417.0, 288: 54651831.377, 764: 2.98, 780: 60.294, 784: 120.67, 579: 68322151.957, 643: 237296279.38, 398: 3752354.55, 818: 29820801.217, 826: 130461525.942}","{218: 789068000.0, 251: 32.0, 124: 6995401341.175, 170: 755860000.0, 24: 151521594.0, 76: 422689500.0, 288: 134469000.0, 764: 1.0, 780: 5.0, 784: 0.0, 579: 145591000.0, 643: 595283000.0, 398: 7850000.0, 818: 63663277.659, 826: 268674700.0}","{392: 52365381.0, 152: 23947330.0, 156: 242997000.0, 826: 496378049.0, 558: 2750000.0, 124: 828490588.0, 251: 96386791.0, 0: 4830376979.0, 490: 497399911.0, 76: 40227600.0, 764: 312490149.0, 208: 34100000.0, 191: 51700000.0, 724: 36322191.0, 579: 83234215.0, 170: 30507001.0, 380: 160900428.0, 699: 253552158.0, 372: 35478418.0, 784: 70681680.0, 276: 42060000.0, 56: 4088709.0, 528: 419249234.0, 702: 214400000.0, 410: 800670146.0}","{392: 158589621.0, 152: 65727102.0, 156: 643926150.0, 826: 1249181910.0, 558: 8429226.0, 124: 2379383484.0, 251: 251721645.0, 0: 13311665076.0, 490: 1401763080.0, 76: 111300000.0, 764: 915774810.0, 208: 98580000.0, 191: 164186421.0, 724: 88767792.0, 579: 221318460.0, 170: 79297275.0, 380: 459702390.0, 699: 727378890.0, 372: 98966052.0, 784: 192224640.0, 276: 111459000.0, 56: 11262129.0, 528: 1077959898.0, 702: 603107670.0, 410: 2191657431.0}"
13874,201903,842,"{76: 93703376.0, 320: 16072980.0, 516: 1.017, 784: 150.837, 124: 415688811.781, 218: 259422771.46, 826: 80308223.633, 24: 61574187.583, 288: 54859363.625, 643: 151052495.41, 780: 63599485.899, 642: 118.2, 170: 617063551.04, 579: 111072859.841}","{76: 232299300.0, 320: 43774500.0, 516: 0.8, 784: 13.0, 124: 887438001.796, 218: 620730000.0, 826: 180636500.0, 24: 151596483.0, 288: 994389.0, 643: 323417000.0, 780: 0.0, 642: 2.05, 170: 1481320000.0, 579: 223541000.0}","{76: 76250000.0, 591: 100750000.0, 558: 20000000.0, 170: 34380000.0, 372: 120714489.0, 579: 41784390.0, 124: 813093476.0, 410: 643147735.0, 380: 161526150.0, 0: 5005341335.0, 724: 37829516.0, 56: 2814000.0, 152: 97898100.0, 604: 24600000.0, 702: 175275000.0, 704: 99587736.0, 156: 162235316.0, 528: 332364709.0, 699: 807166171.0, 214: 34650000.0, 208: 17600000.0, 490: 238519316.0, 858: 72952000.0, 784: 46800000.0, 764: 263876787.0, 251: 72184480.0, 826: 349496421.0, 392: 157845543.0}","{76: 215856810.0, 591: 309212070.0, 558: 63433050.0, 170: 79186929.0, 372: 289752060.0, 579: 94910280.0, 124: 2125214829.0, 410: 1804780698.0, 380: 450612201.0, 0: 13228106601.0, 724: 96986184.0, 56: 8861229.0, 152: 245913852.0, 604: 63404589.0, 702: 482649270.0, 704: 229651650.0, 156: 506039124.0, 528: 865605540.0, 699: 2028728700.0, 214: 76264827.0, 208: 50856468.0, 490: 601811502.0, 858: 150802437.0, 784: 124242441.0, 764: 737591460.0, 251: 189796551.0, 826: 924069840.0, 392: 411872010.0}"
13875,201904,842,"{579: 81834662.513, 218: 530.0, 170: 632865104.72, 24: 210105338.053, 76: 1717.0, 124: 7476993.449, 826: 242490820.921, 643: 269560549.06, 398: 97596939.23, 780: 69307484.132, 320: 18039840.0, 818: 61300018.461}","{579: 150368000.0, 218: 17.0, 170: 1448590000.0, 24: 460809030.0, 76: 182.0, 124: 15962344.757, 826: 468953400.0, 643: 565421000.0, 398: 209918000.0, 780: 0.0, 320: 43774500.0, 818: 130867043.691}","{208: 88223156.0, 300: 26880000.0, 124: 1134889834.0, 616: 35714540.0, 170: 64385820.0, 0: 5456735598.0, 156: 107838003.0, 36: 45327887.0, 152: 28815148.0, 699: 765622416.0, 76: 115159538.0, 591: 274819400.0, 702: 150592180.0, 32: 860732.0, 276: 40463053.0, 380: 66832414.0, 214: 27413410.0, 360: 31486896.0, 784: 169381440.0, 724: 63376797.0, 410: 710679673.0, 392: 140162541.0, 604: 29851174.0, 764: 61892521.0, 826: 257003354.0, 558: 32693455.0, 579: 41516282.0, 490: 280476376.0, 372: 80221105.0, 528: 584156453.0}","{208: 218558220.0, 300: 71255055.0, 124: 2809244277.0, 616: 113572269.0, 170: 177763908.0, 0: 13558833915.0, 156: 297534633.0, 36: 102879678.0, 152: 66728961.0, 699: 1871189910.0, 76: 273489858.0, 591: 629382420.0, 702: 345478380.0, 32: 2106909.0, 276: 98223363.0, 380: 181011960.0, 214: 79249734.0, 360: 100128342.0, 784: 473393880.0, 724: 158932902.0, 410: 1696288002.0, 392: 316751850.0, 604: 64642881.0, 764: 155758149.0, 826: 725356410.0, 558: 63069258.0, 579: 93471966.0, 490: 725515410.0, 372: 195371250.0, 528: 1452484080.0}"
13876,201905,842,"{218: 178683644.24, 76: 475096664.0, 764: 1.013, 579: 82205942.423, 780: 30.202, 124: 8460493.944, 214: 90.0, 398: 105369893.69, 826: 325594634.687, 24: 110523769.514, 784: 50.279, 170: 495971158.71, 643: 324859022.45, 372: 5101.291, 208: 28676206.781}","{218: 408716000.0, 76: 1156324784.0, 764: 2.164, 579: 172469000.0, 780: 11.0, 124: 18061982.009, 214: 10.0, 398: 214810000.0, 826: 622051000.0, 24: 237913290.0, 784: 34.0, 170: 1124240000.0, 643: 614713000.0, 372: 1437.0, 208: 55389700.0}","{56: 995972.0, 0: 5731315891.0, 410: 651452888.0, 191: 35989075.0, 152: 192991733.0, 251: 90189832.0, 170: 18963829.0, 76: 170552269.0, 124: 969355115.0, 764: 46728109.0, 784: 98762070.0, 372: 43715651.0, 699: 457082178.0, 710: 17824658.0, 376: 43764632.0, 490: 481670575.0, 392: 122720197.0, 591: 129911578.0, 36: 66286718.0, 858: 50813753.0, 558: 21247741.0, 276: 52163629.0, 604: 73032665.0, 579: 94007709.0, 214: 32316146.0, 724: 81343304.0, 702: 172707665.0, 156: 536023479.0, 528: 171934769.0, 208: 42020686.0, 826: 387008042.0, 380: 377739224.0}","{56: 2045058.0, 0: 14295405549.0, 410: 1630586340.0, 191: 95371062.0, 152: 452735010.0, 251: 225557400.0, 170: 60305043.0, 76: 403012848.0, 124: 2242227858.0, 764: 128028072.0, 784: 272180970.0, 372: 95211108.0, 699: 1252082070.0, 710: 51529515.0, 376: 115976349.0, 490: 1232146014.0, 392: 356750367.0, 591: 305167110.0, 36: 144973974.0, 858: 134656464.0, 558: 67567845.0, 276: 116817141.0, 604: 176297610.0, 579: 225673470.0, 214: 71364765.0, 724: 181093686.0, 702: 409294143.0, 156: 1218779520.0, 528: 437057610.0, 208: 111354855.0, 826: 1067975652.0, 380: 1011586620.0}"
13877,201906,842,"{124: 510192184.47, 170: 500770198.27, 643: 172870688.99, 320: 16509276.0, 516: 6.865, 780: 62570956.83, 218: 151867047.39, 826: 157388951.436, 208: 38657577.05, 705: 22.342, 76: 180728428.0, 764: 10.565, 24: 59745063.38, 579: 101911855.52}","{124: 1089189605.027, 170: 1244950000.0, 643: 338019000.0, 320: 43774500.0, 516: 2.53, 780: 0.0, 218: 389238000.0, 826: 347848400.0, 208: 77563300.0, 705: 0.6, 76: 434421200.0, 764: 22.555, 24: 143717238.0, 579: 210343000.0}","{372: 115433167.0, 528: 493950797.0, 380: 251370815.0, 591: 101430663.0, 784: 47013822.0, 276: 77695889.0, 100: 30342430.0, 392: 81356356.0, 251: 118093984.0, 558: 19989764.0, 699: 552126555.0, 300: 66104795.0, 214: 28941802.0, 76: 203985325.0, 0: 5608524483.0, 604: 22719885.0, 490: 349358272.0, 388: 20052877.0, 156: 477920058.0, 208: 34450109.0, 724: 120303773.0, 36: 64955563.0, 826: 294832941.0, 579: 68373456.0, 858: 5842009.0, 170: 71439663.0, 702: 127337786.0, 124: 602705321.0, 410: 1046997869.0, 764: 66643756.0, 616: 46754981.0}","{372: 284492340.0, 528: 1307931138.0, 380: 735201690.0, 591: 301990290.0, 784: 124586676.0, 276: 208637415.0, 100: 80407413.0, 392: 190230780.0, 251: 312906117.0, 558: 63567405.0, 699: 1385350782.0, 300: 170295360.0, 214: 74221677.0, 76: 500414658.0, 0: 15069367941.0, 604: 62021766.0, 490: 1001637990.0, 388: 53262615.0, 156: 1391149989.0, 208: 91292712.0, 724: 293705595.0, 36: 159023850.0, 826: 792546630.0, 579: 181190040.0, 858: 15481353.0, 170: 199064661.0, 702: 383523900.0, 124: 1483360449.0, 410: 2886043980.0, 764: 211927920.0, 616: 123900750.0}"
13878,201907,842,"{643: 81757442.02, 218: 385893170.49, 705: 11.207, 764: 102.95, 124: 269806182.639, 76: 353140182.0, 516: 0.712, 579: 68605948.837, 702: 49.958, 170: 241360444.52, 826: 46239861.476, 398: 229795.39, 780: 35.081, 24: 179004992.022}","{643: 179012000.0, 218: 948265000.0, 705: 0.3, 764: 219.784, 124: 575998806.817, 76: 870880300.0, 516: 8.9, 579: 146378000.0, 702: 140.0, 170: 605139000.0, 826: 92497500.0, 398: 488000.0, 780: 39.966, 24: 433034910.0}","{784: 46541438.0, 558: 32754980.0, 826: 367536184.0, 724: 154669350.0, 208: 33825000.0, 152: 198021455.0, 156: 422979425.0, 604: 49616614.0, 528: 352562318.0, 214: 47943405.0, 372: 79201573.0, 170: 30651348.0, 699: 258874089.0, 36: 60266635.0, 376: 42372620.0, 484: 27604854.0, 579: 41960611.0, 858: 44100000.0, 0: 5092208456.0, 380: 206972274.0, 410: 1019161844.0, 56: 6989927.0, 300: 35730555.0, 76: 110338109.0, 251: 35347540.0, 124: 785677166.0, 458: 31407152.0, 616: 31250000.0, 764: 163539296.0, 702: 85182132.0, 490: 289130562.0}","{784: 123334869.0, 558: 62820900.0, 826: 911136780.0, 724: 398282280.0, 208: 97785000.0, 152: 471986730.0, 156: 1129667970.0, 604: 128285970.0, 528: 972116460.0, 214: 114440091.0, 372: 192238950.0, 170: 71670045.0, 699: 685860810.0, 36: 159949230.0, 376: 112287390.0, 484: 84682605.0, 579: 111195696.0, 858: 115892874.0, 0: 13278476052.0, 380: 537744360.0, 410: 2617303770.0, 56: 20207310.0, 300: 103293714.0, 76: 281345730.0, 251: 89906868.0, 124: 2071430694.0, 458: 83229027.0, 616: 99235080.0, 764: 446538939.0, 702: 234200640.0, 490: 750405270.0}"
13879,201908,842,"{218: 520993438.04, 764: 70.505, 288: 60472017.026, 705: 11.14, 170: 388861000.62, 76: 258845199.0, 826: 67174653.6, 516: 0.66, 124: 525078625.72, 398: 5401560.78, 780: 6.961, 702: 701.083, 643: 166923933.11, 24: 124699191.291, 320: 16509276.0}","{218: 1360310000.0, 764: 71.0, 288: 129565000.0, 705: 0.3, 170: 1038960000.0, 76: 729630200.0, 826: 153650000.0, 516: 0.5, 124: 1120970093.946, 398: 11386000.0, 780: 4.0, 702: 700.0, 643: 361062000.0, 24: 315902790.0, 320: 43774500.0}","{704: 34226500.0, 752: 34481783.0, 616: 44117381.0, 156: 444538870.0, 152: 25707984.0, 858: 42422249.0, 724: 138553729.0, 702: 39022282.0, 76: 1320863.0, 591: 61597758.0, 276: 79253832.0, 388: 18071056.0, 484: 669724.0, 604: 47955595.0, 214: 31107680.0, 710: 19260806.0, 764: 159566828.0, 528: 357087674.0, 490: 128117980.0, 380: 170122379.0, 170: 37228185.0, 251: 187835970.0, 699: 388024384.0, 36: 133529021.0, 826: 496117587.0, 784: 91540932.0, 0: 5021103854.0, 372: 35210934.0, 124: 868936021.0, 208: 79549433.0, 410: 825928434.0}","{704: 87450000.0, 752: 94527726.0, 616: 116911110.0, 156: 1213005753.0, 152: 62885613.0, 858: 112418883.0, 724: 365811618.0, 702: 103408989.0, 76: 3500226.0, 591: 174106590.0, 276: 203756433.0, 388: 46343571.0, 484: 1424958.0, 604: 127158660.0, 214: 79776183.0, 710: 51041067.0, 764: 415920150.0, 528: 977368230.0, 490: 331502280.0, 380: 450823830.0, 170: 102056694.0, 251: 492461796.0, 699: 1067589600.0, 36: 355253064.0, 826: 1308362346.0, 784: 242583120.0, 0: 13444940784.0, 372: 94272531.0, 124: 2321625144.0, 208: 210806016.0, 410: 2230788603.0}"
